time,PVA Wandersleben / Gesamtertrag / Zaehleraenderung  [kWh],tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2021-08-25,401.856,14.7,7.8,20.2,0.0,0.0,290.4,8.1,33.1,1021.1,477.0
2021-08-26,191.634,14.3,11.5,18.1,15.7,0.0,300.3,15.1,51.5,1011.7,106.0
2021-08-27,169.964,12.4,10.3,15.6,4.7,0.0,294.1,14.9,41.4,1013.3,26.0
2021-08-28,247.592,13.2,9.9,16.8,0.5,0.0,314.2,8.7,23.8,1016.4,221.0
2021-08-29,118.764,13.4,12.0,15.0,16.0,0.0,317.1,7.0,24.5,1015.6,0.0
2021-08-30,118.762,13.7,12.1,14.8,33.9,0.0,354.6,14.1,37.8,1015.7,0.0
2021-08-31,224.371,14.7,11.9,19.0,2.0,0.0,334.5,13.3,35.3,1021.2,255.0
2021-01-09,326.277,-1.4,-2.2,-0.3,0.0,60.0,284.0,9.5,27.7,1022.2,0.0
2021-02-09,374.599,-12.5,-16.7,-11.2,0.0,320.0,38.2,5.9,14.0,1007.5,382.0
2021-03-09,436.089,1.2,-2.0,4.2,0.9,0.0,198.5,6.2,21.6,1019.5,186.0
2021-04-09,445.228,5.5,0.1,11.9,0.0,0.0,214.4,16.6,47.9,1016.9,336.0
2021-05-09,263.439,17.0,9.7,24.9,0.0,0.0,184.3,16.9,44.6,1009.6,765.0
2021-06-09,360.629,17.5,13.3,21.1,18.6,0.0,25.8,4.3,26.6,1021.4,385.0
2021-07-09,324.534,15.3,13.8,16.7,28.3,0.0,306.2,12.8,53.3,1018.6,0.0
2021-08-09,413.071,16.3,12.1,20.7,0.0,0.0,218.9,15.0,39.2,1017.9,359.0
2021-09-09,378.574,19.1,12.2,25.5,0.0,0.0,201.6,8.5,33.8,1013.3,680.0
2021-10-09,301.656,6.3,3.0,12.6,0.0,0.0,86.1,7.9,23.0,1031.0,365.0
2021-11-09,263.455,6.2,1.7,10.6,0.0,0.0,178.8,7.0,23.4,1028.0,391.0
2021-12-09,274.694,1.5,0.1,2.6,2.6,0.0,266.1,10.5,28.8,1004.9,0.0
2021-09-13,332.844,16.0,11.6,20.3,0.0,0.0,317.8,5.7,16.2,1018.5,445.0
2021-09-14,341.024,17.0,10.6,23.9,0.0,0.0,135.7,6.3,28.1,1016.6,562.0
2021-09-15,81.087,18.6,16.2,21.4,1.2,0.0,204.2,11.2,31.7,1012.7,3.0
2021-09-16,183.58,16.2,13.4,18.2,2.3,0.0,282.4,12.4,31.7,1014.4,82.0
2021-09-17,118.035,14.5,11.3,18.4,0.0,0.0,286.0,12.3,28.8,1015.5,38.0
2021-09-18,189.793,13.7,11.1,16.7,0.0,0.0,328.6,7.7,25.2,1016.7,107.0
2021-09-19,130.93,11.9,10.2,13.5,0.1,0.0,69.8,11.4,28.1,1017.1,0.0
2021-09-20,117.165,9.8,6.7,12.5,0.0,0.0,82.4,5.8,20.5,1021.0,0.0
2021-09-21,185.006,10.4,5.8,14.7,0.0,0.0,296.1,5.8,23.8,1027.9,89.0
2021-09-22,279.303,12.8,10.2,17.0,0.0,0.0,288.6,11.6,28.4,1027.5,341.0
2021-09-23,371.717,15.1,10.9,20.2,0.0,0.0,243.7,18.9,55.8,1018.5,535.0
2021-09-24,149.439,15.8,13.2,18.8,0.3,0.0,261.2,17.3,46.1,1015.9,43.0
2021-09-25,373.713,16.0,12.6,21.4,0.0,0.0,230.9,9.0,25.9,1017.0,632.0
2021-09-26,299.901,17.7,10.8,24.0,1.4,0.0,207.0,7.4,26.3,1016.8,397.0
2021-09-27,246.048,17.5,14.9,21.2,3.2,0.0,225.3,9.8,31.3,1017.0,223.0
2021-09-28,233.6,14.1,10.5,16.4,2.0,0.0,286.0,9.6,41.0,1022.1,222.0
2021-09-29,173.968,12.4,9.1,18.0,0.2,0.0,208.9,13.9,61.2,1018.5,182.0
2021-09-30,278.326,10.0,6.9,13.7,0.0,0.0,233.9,16.2,43.6,1025.9,540.0
2021-01-10,311.208,-3.4,-8.3,0.6,0.0,70.0,239.1,5.8,20.2,1025.3,409.0
2021-02-10,322.774,-14.1,-19.1,-10.4,0.0,320.0,145.4,6.0,15.8,1012.9,144.0
2021-03-10,108.239,3.2,1.1,6.9,0.0,0.0,234.7,8.0,34.6,1018.4,82.0
2021-04-10,85.234,7.2,4.7,9.3,3.9,0.0,278.1,6.3,22.3,1013.6,0.0
2021-05-10,81.07,18.3,12.6,24.1,0.0,0.0,230.3,13.0,49.3,1007.1,504.0
2021-06-10,219.59,18.5,13.8,22.4,3.3,0.0,293.6,6.3,36.7,1020.4,684.0
2021-07-10,304.411,17.5,12.8,21.5,0.0,0.0,239.2,7.7,25.9,1018.1,538.0
2021-08-10,99.831,17.1,13.5,21.5,7.0,0.0,233.3,12.0,42.5,1017.8,322.0
2021-09-10,219.054,19.8,16.9,23.9,0.6,0.0,224.1,10.2,38.2,1014.4,408.0
2021-10-10,312.214,6.3,2.4,12.3,0.0,0.0,137.2,4.4,16.6,1027.9,562.0
2021-11-10,81.507,3.0,-0.8,8.6,0.0,0.0,214.6,4.2,16.2,1025.7,379.0
2021-12-10,109.104,0.2,-4.1,3.3,0.0,0.0,158.2,8.5,31.0,999.1,225.0
2021-10-13,260.842,6.9,4.5,10.2,0.2,0.0,286.5,11.7,29.9,1023.1,369.0
2021-10-14,68.041,9.1,6.5,11.0,2.9,0.0,249.2,16.8,40.3,1023.6,0.0
2021-10-15,83.075,9.0,5.3,13.0,0.7,0.0,249.0,16.0,45.0,1017.8,63.0
2021-10-16,250.898,6.8,3.1,11.4,0.0,0.0,263.1,6.2,17.6,1022.1,444.0
2021-10-17,230.218,7.3,2.1,12.8,0.0,0.0,216.8,5.7,17.3,1021.5,212.0
2021-10-18,271.258,8.9,2.7,14.4,0.0,0.0,217.2,8.1,24.1,1024.3,476.0
2021-10-19,87.616,11.7,9.3,13.8,0.0,0.0,214.1,19.3,52.6,1020.7,46.0
2021-10-20,185.053,14.8,12.6,17.2,0.7,0.0,214.6,26.9,54.4,1010.0,180.0
2021-10-21,210.808,11.2,5.6,15.5,10.6,0.0,235.7,34.0,109.1,1001.3,179.0
2021-10-22,224.221,6.7,3.9,9.7,1.5,0.0,253.1,25.3,63.0,1015.0,309.0
2021-10-23,175.26,6.1,2.1,9.7,0.3,0.0,259.8,12.9,31.3,1026.7,292.0
2021-10-24,292.919,5.7,0.2,13.1,0.0,0.0,163.4,8.0,26.6,1027.6,553.0
2021-10-25,192.229,7.7,2.4,12.7,0.0,0.0,203.1,10.2,27.4,1021.0,398.0
2021-10-26,149.402,9.8,8.2,12.7,0.0,0.0,231.9,16.1,42.1,1021.4,169.0
2021-10-27,68.96,9.6,7.3,12.6,0.0,0.0,221.2,13.6,30.6,1024.8,0.0
2021-10-28,267.365,8.5,4.0,14.9,0.0,0.0,187.2,7.4,31.7,1021.0,537.0
2021-10-29,250.342,9.6,5.9,15.1,0.0,0.0,193.8,8.9,28.8,1013.8,484.0
2021-10-30,139.869,10.7,7.3,15.9,0.0,0.0,189.0,14.7,46.4,1008.9,253.0
2021-10-31,186.86,13.2,10.6,17.4,0.0,0.0,186.2,17.4,43.9,1007.6,293.0
2021-01-11,43.43,-2.6,-4.8,-0.4,0.0,70.0,224.2,19.6,54.4,1020.6,130.0
2021-02-11,65.741,-8.8,-12.6,-5.5,0.0,300.0,312.0,8.6,22.7,1027.9,102.0
2021-03-11,79.861,6.7,3.9,10.1,3.1,0.0,222.0,28.5,70.2,1003.3,72.0
2021-04-11,15.77,10.0,3.0,16.3,5.5,0.0,219.9,17.2,48.6,1010.5,250.0
2021-05-11,70.805,15.0,11.8,19.1,0.2,0.0,305.7,9.9,28.4,1007.3,116.0
2021-06-11,233.821,19.4,14.2,23.6,0.0,0.0,281.0,7.5,21.2,1018.6,730.0
2021-07-11,82.51,17.4,13.6,20.2,0.1,0.0,248.7,5.5,23.0,1015.8,84.0
2021-08-11,54.03,17.7,12.0,22.3,1.2,0.0,270.0,8.2,32.0,1019.7,615.0
2021-09-11,207.884,18.1,15.4,22.0,0.6,0.0,239.1,10.7,40.7,1016.8,371.0
2021-10-11,168.373,8.3,5.6,11.9,0.0,0.0,263.6,12.9,29.9,1024.3,105.0
2021-11-11,185.07,2.9,-0.3,8.4,0.0,0.0,264.4,4.8,15.8,1025.0,484.0
2021-12-11,55.056,-1.1,-4.2,2.4,0.0,0.0,258.7,8.5,19.4,1013.7,85.0
2021-11-13,54.539,5.5,3.7,7.6,0.0,0.0,203.5,13.1,28.1,1014.9,12.0
2021-11-14,28.002,5.8,3.0,8.8,0.0,0.0,64.2,8.1,30.2,1022.8,0.0
2021-11-15,21.301,4.4,2.6,5.7,1.0,0.0,65.2,12.1,25.6,1026.8,0.0
2021-11-16,16.109,3.5,1.8,5.0,0.0,0.0,58.9,4.7,17.6,1023.3,0.0
2021-11-17,50.763,5.0,4.2,6.2,0.0,0.0,246.1,13.2,33.8,1022.0,30.0
2021-11-18,109.282,6.3,5.1,7.6,0.0,0.0,247.5,18.8,43.6,1027.8,86.0
2021-11-19,38.06,8.3,7.4,9.0,0.0,0.0,249.5,19.4,45.4,1028.3,0.0
2021-11-20,33.667,7.5,4.5,8.8,0.0,0.0,249.5,14.6,30.6,1024.4,0.0
2021-11-21,31.824,5.9,4.1,7.2,0.1,0.0,254.0,12.2,29.5,1012.7,0.0
2021-11-22,51.436,2.3,-2.8,5.0,0.9,0.0,4.8,11.0,32.8,1023.3,106.0
2021-11-23,55.782,2.0,-2.4,4.6,0.1,0.0,248.7,9.8,25.2,1029.3,1.0
2021-11-24,29.595,2.8,-1.9,5.5,0.0,0.0,178.7,5.9,19.4,1023.4,0.0
2021-11-25,16.622,0.1,-3.8,2.9,0.0,0.0,247.6,9.2,29.2,1011.4,0.0
2021-11-26,119.171,1.5,0.8,2.1,0.0,0.0,225.3,15.2,47.2,1000.4,107.0
2021-11-27,63.479,1.4,-0.5,3.9,0.0,0.0,199.2,14.3,40.7,991.8,8.0
2021-11-28,80.575,-0.5,-2.7,2.0,0.1,0.0,245.5,9.6,24.5,997.6,144.0
2021-11-29,31.614,0.1,-1.6,0.7,0.8,0.0,277.7,14.7,34.6,1005.4,10.0
2021-11-30,21.18,2.9,-0.2,5.9,5.1,0.0,256.2,26.4,68.0,1005.9,0.0
2021-01-12,32.673,0.8,-1.7,2.2,0.6,60.0,245.3,26.5,53.3,1008.2,0.0
2021-02-12,29.444,-10.6,-12.9,-8.1,0.1,280.0,111.1,5.8,23.0,1035.8,62.0
2021-03-12,31.332,5.4,3.3,7.7,3.6,0.0,240.0,28.2,72.0,1006.0,325.0
2021-04-12,85.181,2.9,0.7,6.0,5.6,10.0,303.7,12.0,31.7,1024.0,108.0
2021-05-12,94.354,11.5,9.9,12.5,12.0,0.0,290.1,13.7,32.4,1010.0,0.0
2021-06-12,10.463,18.2,15.0,21.8,0.0,0.0,280.4,16.4,49.7,1018.0,347.0
2021-07-12,20.656,19.3,13.8,25.1,0.0,0.0,205.3,6.3,23.8,1012.8,617.0
2021-08-12,29.783,19.3,12.0,25.8,0.0,0.0,205.0,6.8,22.0,1020.7,565.0
2021-09-12,39.851,16.7,13.4,19.7,0.4,0.0,270.3,8.2,27.7,1017.8,366.0
2021-10-12,137.785,7.4,4.6,9.1,1.8,0.0,276.2,15.3,43.2,1019.0,107.0
2021-11-12,96.264,3.0,-0.7,8.6,0.0,0.0,177.5,4.7,18.4,1020.6,0.0
2021-12-12,25.345,2.7,0.1,5.7,0.3,0.0,231.6,18.8,41.4,1024.3,0.0
2021-12-13,20.54,6.0,4.3,7.9,0.0,0.0,247.3,12.9,27.4,1027.7,0.0
2021-12-14,15.534,4.6,3.5,5.4,0.0,0.0,244.2,10.8,22.3,1028.6,0.0
2021-12-15,55.928,6.2,5.2,7.5,0.0,0.0,240.3,13.3,27.7,1031.4,14.0
2021-12-16,17.743,6.4,5.2,7.6,0.0,0.0,281.3,11.1,24.1,1036.2,2.0
2021-12-17,42.958,4.5,2.7,6.0,0.0,0.0,290.9,8.0,20.2,1039.4,71.0
2021-12-18,18.505,5.1,3.1,6.3,0.0,0.0,280.0,10.5,32.4,1037.1,0.0
2021-12-19,21.072,4.5,3.8,5.0,0.0,0.0,287.2,19.8,45.4,1027.7,0.0
2021-12-20,163.352,-0.4,-4.1,2.6,0.0,0.0,290.0,7.7,23.8,1027.2,385.0
2021-12-21,128.275,-3.2,-5.2,0.5,0.0,0.0,231.9,3.9,12.2,1027.5,320.0
2021-12-22,52.923,-4.2,-8.1,0.4,0.0,0.0,180.6,4.9,15.5,1027.0,191.0
2021-12-23,29.926,0.1,-4.0,4.7,0.6,0.0,215.1,16.3,49.7,1013.8,0.0
2021-12-24,35.946,4.6,0.1,5.5,3.1,0.0,249.2,25.1,63.4,1003.9,3.0
2021-12-25,0.454,-4.0,-7.6,-0.1,6.5,20.0,66.5,12.7,31.0,1011.5,0.0
2021-12-26,0.702,-3.6,-7.7,0.5,0.0,20.0,73.6,6.9,16.2,1011.4,0.0
2021-12-27,6.19,2.2,-0.2,4.5,2.8,20.0,165.2,10.5,30.2,1004.7,135.0
2021-12-28,59.979,5.0,3.7,6.7,0.4,0.0,200.4,18.4,48.2,998.0,10.0
2021-12-29,26.374,5.8,3.5,7.3,1.6,0.0,243.9,15.2,38.5,1005.4,0.0
2021-12-30,32.649,10.7,7.8,13.3,0.1,0.0,244.6,23.2,52.9,1014.8,10.0
2021-12-31,119.15,10.7,9.8,11.7,0.0,0.0,237.8,22.5,68.0,1019.3,208.0
