time,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2015-03-22,2.6,-1.0,6.1,0.0,0.0,,,,,
2015-03-23,4.4,-1.7,10.6,0.0,0.0,,,,,
2015-03-24,4.6,-0.5,9.8,0.0,0.0,,,,,
2015-03-25,7.6,-0.7,13.9,0.7,0.0,,,,,
2015-03-26,5.9,4.5,8.1,0.8,0.0,,,,,
2015-03-27,6.3,4.6,8.9,3.4,0.0,,,,,
2015-03-28,7.5,4.8,10.8,3.8,0.0,,,,,
2015-03-29,8.7,5.2,10.4,19.6,0.0,,,,,
2015-03-30,5.7,3.9,8.2,8.3,0.0,,,,,
2015-03-31,5.2,1.2,8.6,18.1,0.0,,,,,
2015-04-01,4.2,1.2,7.9,4.6,0.0,,,,,
2015-04-02,3.7,0.8,7.0,1.9,0.0,,,,,
2015-04-03,5.0,0.2,8.9,0.3,0.0,,,,,
2015-04-04,4.5,-0.2,10.4,0.0,0.0,,,,,
2015-04-05,4.9,-0.8,10.4,0.0,0.0,,,,,
2015-04-06,6.9,0.9,11.6,0.0,0.0,,,,,
2015-04-07,5.9,0.0,10.3,0.0,0.0,,,,,
2015-04-08,7.4,3.6,12.7,0.0,0.0,,,,,
2015-04-09,8.7,3.0,14.8,0.0,0.0,,,,,
2015-04-10,11.0,1.7,19.0,0.0,0.0,,,,,
2015-04-11,11.0,4.8,20.0,2.8,0.0,,,,,
2015-04-12,10.0,4.7,15.0,1.2,0.0,,,,,
2015-04-13,7.2,1.6,11.5,0.0,0.0,,,,,
2015-04-14,8.9,2.2,16.8,0.1,0.0,,,,,
2015-04-15,13.1,8.1,21.5,0.0,0.0,,,,,
2015-04-16,7.4,2.5,11.5,0.5,0.0,,,,,
2015-04-17,7.9,2.7,13.2,0.0,0.0,,,,,
2015-04-18,7.7,2.5,13.6,0.0,0.0,,,,,
2015-04-19,9.1,4.3,15.0,0.0,0.0,,,,,
2015-04-20,11.5,2.7,19.1,0.0,0.0,,,,,
2015-04-21,9.4,4.7,16.1,0.0,0.0,,,,,
2015-04-22,10.1,5.5,15.8,0.0,0.0,,,,,
2015-04-23,9.4,5.8,15.4,0.0,0.0,,,,,
2015-04-24,12.0,7.0,19.3,0.0,0.0,,,,,
2015-04-25,12.2,7.7,15.0,3.2,0.0,,,,,
2015-04-26,9.9,6.6,15.7,4.1,0.0,,,,,
2015-04-27,7.5,2.5,11.9,0.0,0.0,,,,,
2015-04-28,6.1,0.2,13.3,0.5,0.0,,,,,
2015-04-29,9.0,0.7,14.4,0.2,0.0,,,,,
2015-04-30,8.6,4.7,13.7,4.0,0.0,,,,,
2015-05-01,7.7,3.3,13.3,0.1,,,,,,
2015-05-02,7.6,3.4,12.9,0.1,,,,,,
2015-05-03,11.6,1.3,19.1,5.2,,,,,,
2015-05-04,15.0,11.0,20.5,1.9,,,,,,
2015-05-05,16.3,9.2,24.9,6.4,,,,,,
2015-05-06,12.6,6.4,18.9,1.9,,,,,,
2015-05-07,10.8,4.7,15.4,2.6,,,,,,
2015-05-08,11.2,2.4,17.9,0.0,,,,,,
2015-05-09,12.8,8.6,18.0,5.3,,,,,,
2015-05-10,10.2,5.3,15.1,0.0,,,,,,
2015-05-11,15.9,5.1,24.4,0.0,,,,,,
2015-05-12,13.7,8.4,21.2,1.6,,,,,,
2015-05-13,11.7,8.4,16.5,0.2,,,,,,
2015-05-14,9.6,7.6,12.0,0.0,,,,,,
2015-05-15,9.0,2.7,14.0,0.0,,,,,,
2015-05-16,8.2,2.4,12.5,0.4,,,,,,
2015-05-17,9.9,6.1,15.3,0.7,,,,,,
2015-05-18,11.8,7.4,17.3,2.8,,,,,,
2015-05-19,10.7,5.4,16.3,1.2,,,,,,
2015-05-20,9.7,4.5,15.8,1.3,,,,,,
2015-05-21,10.1,4.5,15.4,1.3,,,,,,
2015-05-22,13.7,5.8,19.6,0.0,,,,,,
2015-05-23,11.8,6.1,16.0,0.4,,,,,,
2015-05-24,12.0,2.6,20.0,0.0,,,,,,
2015-05-25,11.2,7.2,15.7,1.0,,,,,,
2015-05-26,10.4,7.6,15.1,2.3,,,,,,
2015-05-27,11.9,8.1,16.2,0.0,,,,,,
2015-05-28,11.6,5.3,16.9,3.8,,,,,,
2015-05-29,11.6,3.5,18.6,0.2,,,,,,
2015-05-30,10.6,6.0,14.2,2.2,,,,,,
2015-05-31,12.9,5.3,18.3,3.9,,,,,,
2015-06-01,13.1,8.8,17.3,0.3,,,,,,
2015-06-02,15.3,10.2,18.4,0.4,,,,,,
2015-06-03,14.4,7.0,18.1,0.0,,,,,,
2015-06-04,13.7,5.2,20.1,0.0,,,,,,
2015-06-05,19.8,9.9,29.6,0.1,,,,,,
2015-06-06,17.7,6.5,22.2,0.0,,,,,,
2015-06-07,13.7,6.8,20.8,0.0,,,,,,
2015-06-08,11.6,4.0,17.2,0.0,,,,,,
2015-06-09,12.4,6.2,17.6,0.0,,,,,,
2015-06-10,15.3,7.0,21.9,0.0,,,,,,
2015-06-11,15.7,7.6,22.4,0.0,,,,,,
2015-06-12,19.0,9.5,26.2,0.0,,,,,,
2015-06-13,18.4,11.8,27.0,5.0,,,,,,
2015-06-14,14.1,10.2,15.9,0.0,,,,,,
2015-06-15,11.8,6.2,16.1,0.0,,,,,,
2015-06-16,11.9,4.4,17.4,0.0,,,,,,
2015-06-17,13.6,2.5,21.0,3.0,,,,,,
2015-06-18,13.2,9.7,17.5,2.9,,,,,,
2015-06-19,11.9,9.3,15.5,7.1,,,,,,
2015-06-20,12.8,8.7,17.0,0.0,,,,,,
2015-06-21,14.2,6.5,19.9,5.1,,,,,,
2015-06-22,12.0,9.5,16.2,5.9,,,,,,
2015-06-23,13.3,9.3,18.3,0.0,,,,,,
2015-06-24,13.7,10.9,17.9,0.0,,,,,,
2015-06-25,17.1,11.9,23.7,0.5,,,,,,
2015-06-26,17.6,12.8,21.8,0.0,,,,,,
2015-06-27,17.5,12.4,23.4,0.1,,,,,,
2015-06-28,16.9,9.5,23.0,0.9,,,,,,
2015-06-29,18.7,12.5,24.5,0.0,,,,,,
2015-06-30,17.8,10.8,23.3,0.0,,,,,,
2015-07-01,21.1,11.8,27.9,0.0,,,,,,
2015-07-02,25.1,17.2,32.2,0.0,,,,,,
2015-07-03,23.7,17.5,29.5,2.0,,,,,,
2015-07-04,25.4,17.3,34.1,1.3,,,,,,
2015-07-05,22.7,18.1,28.3,2.9,,,,,,
2015-07-06,18.5,11.8,23.7,0.0,,,,,,
2015-07-07,19.9,10.6,27.8,3.9,,,,,,
2015-07-08,15.9,11.9,19.6,11.4,,,,,,
2015-07-09,13.4,10.8,17.2,0.8,,,,,,
2015-07-10,14.3,9.4,18.9,0.3,,,,,,
2015-07-11,16.6,7.0,24.5,0.0,,,,,,
2015-07-12,16.4,13.9,19.2,5.9,,,,,,
2015-07-13,17.0,15.0,21.9,7.9,,,,,,
2015-07-14,16.4,11.5,21.1,1.3,,,,,,
2015-07-15,17.2,11.5,22.3,1.0,,,,,,
2015-07-16,17.5,12.3,22.2,0.0,,,,,,
2015-07-17,20.2,11.1,30.6,6.7,,,,,,
2015-07-18,18.6,10.5,23.8,0.1,,,,,,
2015-07-19,13.3,9.3,15.9,12.1,,,,,,
2015-07-20,17.2,10.7,22.4,0.4,,,,,,
2015-07-21,20.2,14.0,24.6,2.2,,,,,,
2015-07-22,19.5,13.4,26.1,0.0,,,,,,
2015-07-23,16.0,9.1,20.2,0.0,,,,,,
2015-07-24,17.3,7.6,23.8,7.9,,,,,,
2015-07-25,17.9,13.1,25.4,11.5,,,,,,
2015-07-26,15.6,12.0,20.6,1.6,,,,,,
2015-07-27,15.5,12.7,19.9,8.6,,,,,,
2015-07-28,15.4,13.1,19.9,4.4,,,,,,
2015-07-29,14.3,12.0,18.2,10.7,,,,,,
2015-07-30,13.8,12.1,17.9,3.7,,,,,,
2015-07-31,13.1,5.9,18.7,0.0,,,,,,
2015-08-01,14.5,5.2,21.8,0.0,,,,,,
2015-08-02,16.7,9.2,23.3,0.0,,,,,,
2015-08-03,21.6,10.9,31.3,0.0,,,,,,
2015-08-04,21.4,15.9,29.3,7.0,,,,,,
2015-08-05,18.4,12.8,24.2,0.0,,,,,,
2015-08-06,22.5,11.1,31.0,0.0,,,,,,
2015-08-07,18.7,14.8,23.1,7.9,,,,,,
2015-08-08,18.2,12.8,22.2,0.1,,,,,,
2015-08-09,18.3,10.8,24.6,0.0,,,,,,
2015-08-10,19.9,15.1,25.2,14.6,,,,,,
2015-08-11,19.6,16.4,25.6,0.0,,,,,,
2015-08-12,18.6,14.8,22.7,0.0,,,,,,
2015-08-13,19.1,12.6,25.3,0.0,,,,,,
2015-08-14,22.7,17.8,29.6,15.0,,,,,,
2015-08-15,20.8,17.2,25.5,8.7,,,,,,
2015-08-16,20.9,18.4,25.3,13.3,,,,,,
2015-08-17,19.5,17.2,21.9,26.5,,,,,,
2015-08-18,16.3,14.9,17.3,30.6,,,,,,
2015-08-19,15.5,14.1,17.6,6.5,,,,,,
2015-08-20,17.4,11.8,23.8,0.0,,,,,,
2015-08-21,18.6,11.9,25.4,0.0,,,,,,
2015-08-22,18.5,11.3,25.2,0.0,,,,,,
2015-08-23,18.4,10.9,23.8,0.0,,,,,,
2015-08-24,19.2,15.9,23.9,0.2,,,,,,
2015-08-25,17.3,14.5,21.8,3.6,,,,,,
2015-08-26,20.2,14.0,25.7,0.8,,,,,,
2015-08-27,17.2,13.1,20.5,5.3,,,,,,
2015-08-28,16.0,12.7,21.0,0.0,,,,,,
2015-08-29,16.5,8.7,23.4,0.0,,,,,,
2015-08-30,17.4,11.9,23.1,1.5,,,,,,
2015-08-31,21.3,16.2,27.4,0.6,,,,,,
2015-09-01,17.0,11.9,19.8,1.0,,,,,,
2015-09-02,14.4,9.9,20.0,0.0,,,,,,
2015-09-03,13.4,9.3,19.4,0.6,,,,,,
2015-09-04,13.4,9.2,17.0,2.5,,,,,,
2015-09-05,13.2,10.9,17.3,34.2,,,,,,
2015-09-06,13.1,10.4,17.2,5.1,,,,,,
2015-09-07,13.7,9.2,19.1,0.0,,,,,,
2015-09-08,13.2,6.5,19.3,0.0,,,,,,
2015-09-09,12.8,6.5,19.0,0.0,,,,,,
2015-09-10,13.2,6.1,19.6,2.1,,,,,,
2015-09-11,13.4,10.5,17.1,0.0,,,,,,
2015-09-12,15.8,13.0,20.0,2.0,,,,,,
2015-09-13,17.1,14.7,20.5,7.6,,,,,,
2015-09-14,15.9,13.2,17.9,8.7,,,,,,
2015-09-15,13.1,9.8,15.5,4.3,,,,,,
2015-09-16,14.4,10.4,17.1,2.9,,,,,,
2015-09-17,16.5,12.9,19.4,3.4,,,,,,
2015-09-18,14.7,11.0,19.7,0.2,,,,,,
2015-09-19,13.3,10.9,18.0,11.0,,,,,,
2015-09-20,12.6,9.9,17.0,1.8,,,,,,
2015-09-21,12.8,10.4,16.9,0.8,,,,,,
2015-09-22,12.9,10.5,16.3,6.7,,,,,,
2015-09-23,11.9,8.9,16.0,0.0,,,,,,
2015-09-24,13.3,9.0,17.2,0.6,,,,,,
2015-09-25,12.0,8.5,17.1,0.0,,,,,,
2015-09-26,11.3,5.3,17.5,0.0,,,,,,
2015-09-27,11.7,5.1,17.4,0.0,,,,,,
2015-09-28,11.4,6.1,18.0,0.0,,,,,,
2015-09-29,10.0,4.0,17.2,0.0,,,,,,
2015-09-30,10.2,3.8,16.9,0.0,,,,,,
2015-10-01,9.5,2.9,16.9,0.0,0.0,,,,,
2015-10-02,8.8,2.9,17.2,0.0,0.0,,,,,
2015-10-03,9.9,2.1,18.5,0.0,0.0,,,,,
2015-10-04,11.4,5.3,17.9,0.0,0.0,,,,,
2015-10-05,12.5,5.1,19.6,0.0,0.0,,,,,
2015-10-06,13.1,11.6,14.7,3.3,0.0,,,,,
2015-10-07,13.5,12.9,14.4,2.4,0.0,,,,,
2015-10-08,13.9,11.2,16.3,0.9,0.0,,,,,
2015-10-09,10.4,5.1,11.4,0.1,0.0,,,,,
2015-10-10,6.4,2.4,11.7,0.0,0.0,,,,,
2015-10-11,5.4,0.6,10.6,0.0,0.0,,,,,
2015-10-12,3.9,-1.1,8.6,0.0,0.0,,,,,
2015-10-13,4.9,1.2,7.8,0.0,0.0,,,,,
2015-10-14,5.8,4.9,6.4,2.5,0.0,,,,,
2015-10-15,7.0,6.1,9.4,4.6,0.0,,,,,
2015-10-16,7.7,6.6,8.9,13.5,0.0,,,,,
2015-10-17,7.9,7.1,9.1,2.1,0.0,,,,,
2015-10-18,8.2,7.6,9.1,2.6,0.0,,,,,
2015-10-19,8.6,3.5,11.7,0.0,0.0,,,,,
2015-10-20,6.5,2.1,11.2,0.0,0.0,,,,,
2015-10-21,9.6,7.7,12.0,0.1,0.0,,,,,
2015-10-22,11.0,9.4,12.9,0.4,0.0,,,,,
2015-10-23,10.9,7.9,14.2,0.0,0.0,,,,,
2015-10-24,10.0,8.0,12.6,0.1,0.0,,,,,
2015-10-25,9.8,1.9,14.4,0.5,0.0,,,,,
2015-10-26,6.6,0.9,13.1,0.0,0.0,,,,,
2015-10-27,7.3,4.3,11.6,0.0,0.0,,,,,
2015-10-28,6.7,3.5,9.6,0.0,0.0,,,,,
2015-10-29,7.8,3.8,10.1,0.0,0.0,,,,,
2015-10-30,10.3,6.4,14.1,0.0,0.0,,,,,
2015-10-31,8.3,3.7,12.4,0.0,0.0,,,,,
2015-11-01,7.1,2.0,13.8,0.0,0.0,,,,,
2015-11-02,6.6,4.9,8.2,0.0,0.0,,,,,
2015-11-03,3.6,1.8,5.1,0.0,0.0,,,,,
2015-11-04,5.6,0.6,10.9,0.1,0.0,,,,,
2015-11-05,11.1,6.6,14.6,4.2,0.0,,,,,
2015-11-06,13.3,11.8,14.8,8.1,0.0,,,,,
2015-11-07,15.6,13.9,17.1,6.8,0.0,,,,,
2015-11-08,12.3,8.8,14.7,3.6,0.0,,,,,
2015-11-09,12.7,10.9,14.9,0.9,0.0,,,,,
2015-11-10,14.6,11.6,16.2,0.8,0.0,,,,,
2015-11-11,13.3,11.8,15.4,0.6,0.0,,,,,
2015-11-12,11.7,6.9,15.2,0.0,0.0,,,,,
2015-11-13,10.4,5.8,13.9,2.2,0.0,,,,,
2015-11-14,7.0,5.5,9.1,12.5,0.0,,,,,
2015-11-15,10.5,7.5,13.4,35.1,0.0,,,,,
2015-11-16,11.7,8.8,13.1,3.5,0.0,,,,,
2015-11-17,10.9,9.2,14.0,13.3,0.0,,,,,
2015-11-18,11.3,9.8,13.7,9.7,0.0,,,,,
2015-11-19,10.2,8.4,11.9,2.8,0.0,,,,,
2015-11-20,7.4,5.3,8.8,2.1,0.0,,,,,
2015-11-21,3.7,-0.1,6.0,0.6,0.0,,,,,
2015-11-22,0.6,-1.0,3.1,3.2,0.0,,,,,
2015-11-23,1.9,-1.2,4.0,0.0,0.0,,,,,
2015-11-24,2.9,1.3,4.3,4.6,0.0,,,,,
2015-11-25,4.0,2.1,6.2,0.9,0.0,,,,,
2015-11-26,3.8,1.5,8.4,0.0,0.0,,,,,
2015-11-27,3.6,1.1,6.1,0.0,0.0,,,,,
2015-11-28,4.9,2.8,7.8,7.3,0.0,,,,,
2015-11-29,7.9,4.8,10.6,6.0,0.0,,,,,
2015-11-30,5.2,3.0,7.1,5.6,0.0,,,,,
2015-12-01,5.8,3.4,10.3,0.8,0.0,,,,,
2015-12-02,10.3,9.2,11.0,0.0,0.0,,,,,
2015-12-03,9.1,6.9,11.2,0.2,0.0,,,,,
2015-12-04,8.5,6.5,9.7,0.8,0.0,,,,,
2015-12-05,8.4,7.7,9.2,0.0,0.0,,,,,
2015-12-06,9.6,7.0,11.9,2.6,0.0,,,,,
2015-12-07,9.3,8.3,10.7,0.0,0.0,,,,,
2015-12-08,8.9,5.3,12.3,2.0,0.0,,,,,
2015-12-09,7.5,4.2,9.7,0.0,0.0,,,,,
2015-12-10,5.9,4.1,7.7,3.1,0.0,,,,,
2015-12-11,5.6,3.9,7.6,2.2,0.0,,,,,
2015-12-12,5.5,4.1,8.7,13.7,0.0,,,,,
2015-12-13,4.9,-2.0,10.9,0.0,0.0,,,,,
2015-12-14,2.1,-1.9,4.8,0.0,0.0,,,,,
2015-12-15,5.1,3.6,7.1,0.0,0.0,,,,,
2015-12-16,7.2,3.6,11.3,1.8,0.0,,,,,
2015-12-17,11.9,11.1,13.0,0.7,0.0,,,,,
2015-12-18,11.8,10.9,12.5,0.0,0.0,,,,,
2015-12-19,11.5,9.5,13.0,0.0,0.0,,,,,
2015-12-20,11.5,10.1,13.1,0.4,0.0,,,,,
2015-12-21,10.3,8.9,11.2,6.3,0.0,,,,,
2015-12-22,10.7,8.0,13.5,2.4,0.0,,,,,
2015-12-23,10.4,5.3,13.4,0.6,0.0,,,,,
2015-12-24,8.6,5.2,12.1,0.1,0.0,,,,,
2015-12-25,7.7,6.3,11.4,1.1,0.0,,,,,
2015-12-26,13.1,11.5,14.3,1.4,0.0,,,,,
2015-12-27,10.3,3.3,12.0,0.9,0.0,,,,,
2015-12-28,4.0,0.4,6.5,0.0,0.0,,,,,
2015-12-29,5.6,4.7,6.6,0.0,0.0,,,,,
2015-12-30,5.1,1.5,6.8,0.0,0.0,,,,,
2015-12-31,3.4,0.9,6.3,1.5,0.0,,,,,
2016-01-01,3.7,1.7,6.3,0.0,0.0,,,,,
2016-01-02,0.5,-4.9,4.2,0.0,0.0,,,,,
2016-01-03,-5.8,-7.4,-4.8,0.6,0.0,,,,,
2016-01-04,-7.0,-7.9,-6.2,0.1,10.0,,,,,
2016-01-05,-5.4,-6.6,-4.0,0.9,10.0,,,,,
2016-01-06,-4.7,-6.2,-3.7,0.0,30.0,,,,,
2016-01-07,-4.9,-7.1,-2.5,6.4,20.0,,,,,
2016-01-08,2.8,-2.5,4.4,3.1,0.0,,,,,
2016-01-09,1.3,-1.1,3.7,0.0,0.0,,,,,
2016-01-10,2.4,-0.6,5.9,7.0,0.0,,,,,
2016-01-11,1.8,-1.0,3.6,3.5,0.0,,,,,
2016-01-12,4.3,2.0,6.5,1.0,0.0,,,,,
2016-01-13,2.8,-0.2,4.4,0.4,0.0,,,,,
2016-01-14,1.7,0.2,3.5,3.7,0.0,,,,,
2016-01-15,1.2,0.4,2.0,0.0,0.0,,,,,
2016-01-16,-0.2,-1.7,0.7,1.8,0.0,,,,,
2016-01-17,-3.0,-9.0,-0.7,0.0,20.0,,,,,
2016-01-18,-4.8,-8.2,-1.2,0.1,20.0,,,,,
2016-01-19,-4.0,-7.9,-1.1,0.6,20.0,,,,,
2016-01-20,-1.3,-7.7,2.1,0.3,40.0,,,,,
2016-01-21,-6.0,-7.9,-4.4,0.0,30.0,,,,,
2016-01-22,-5.0,-9.6,-0.9,2.1,20.0,,,,,
2016-01-23,3.1,-1.9,6.1,0.0,20.0,,,,,
2016-01-24,5.4,4.2,8.2,3.0,0.0,,,,,
2016-01-25,9.5,8.1,11.2,0.0,0.0,,,,,
2016-01-26,9.4,7.1,10.7,3.0,0.0,,,,,
2016-01-27,10.0,8.4,11.3,4.7,0.0,,,,,
2016-01-28,6.5,3.7,10.7,0.0,0.0,,,,,
2016-01-29,6.9,3.6,9.6,2.1,0.0,,,,,
2016-01-30,6.6,2.1,9.8,13.5,0.0,,,,,
2016-01-31,4.0,2.1,6.4,0.9,0.0,,,,,
2016-02-01,8.2,4.1,11.5,3.7,0.0,,,,,
2016-02-02,8.3,6.3,10.8,1.7,0.0,,,,,
2016-02-03,4.7,2.2,6.9,0.8,0.0,,,,,
2016-02-04,2.4,0.8,3.7,3.6,0.0,,,,,
2016-02-05,4.7,0.7,8.5,1.3,0.0,,,,,
2016-02-06,8.7,6.2,10.0,0.0,0.0,,,,,
2016-02-07,8.6,6.0,12.4,0.8,0.0,,,,,
2016-02-08,7.3,5.8,10.3,10.9,0.0,,,,,
2016-02-09,5.8,0.4,8.3,17.9,0.0,,,,,
2016-02-10,3.6,1.8,5.4,5.2,0.0,,,,,
2016-02-11,4.1,2.6,7.5,1.9,0.0,,,,,
2016-02-12,1.8,0.3,4.0,0.0,0.0,,,,,
2016-02-13,1.2,-0.7,4.1,0.0,0.0,,,,,
2016-02-14,1.6,0.2,3.1,14.2,0.0,,,,,
2016-02-15,0.7,-2.6,2.2,0.0,0.0,,,,,
2016-02-16,-1.2,-5.0,3.5,0.0,0.0,,,,,
2016-02-17,-0.7,-4.9,3.1,0.9,0.0,,,,,
2016-02-18,-0.1,-1.5,2.1,0.1,20.0,,,,,
2016-02-19,1.5,-0.7,4.9,0.3,0.0,,,,,
2016-02-20,4.3,0.7,7.2,11.0,0.0,,,,,
2016-02-21,8.2,6.3,11.3,26.8,0.0,,,,,
2016-02-22,5.9,3.0,11.1,3.7,0.0,,,,,
2016-02-23,3.9,1.5,7.2,2.9,0.0,,,,,
2016-02-24,1.8,-0.2,5.5,0.9,0.0,,,,,
2016-02-25,1.2,-2.0,4.7,3.0,0.0,,,,,
2016-02-26,1.3,-0.8,4.2,0.1,0.0,,,,,
2016-02-27,1.3,-1.9,5.4,0.0,0.0,,,,,
2016-02-28,0.3,-4.2,5.9,0.0,0.0,,,,,
2016-02-29,-0.6,-4.1,4.0,0.0,0.0,,,,,
2016-03-01,-0.1,-4.0,2.8,3.4,0.0,,,,,
2016-03-02,3.7,0.0,7.7,2.8,0.0,,,,,
2016-03-03,2.6,-1.2,6.0,0.3,0.0,,,,,
2016-03-04,2.8,-1.9,6.5,3.8,0.0,,,,,
2016-03-05,3.5,2.4,4.2,2.8,0.0,,,,,
2016-03-06,3.7,1.5,6.7,0.9,0.0,,,,,
2016-03-07,2.6,0.0,7.3,0.0,0.0,,,,,
2016-03-08,2.2,-1.8,6.7,0.4,0.0,,,,,
2016-03-09,3.5,-1.3,8.9,0.0,0.0,,,,,
2016-03-10,2.8,-0.9,7.3,0.0,0.0,,,,,
2016-03-11,2.9,-0.6,5.9,0.0,0.0,,,,,
2016-03-12,2.5,-0.7,6.7,0.0,0.0,,,,,
2016-03-13,0.9,-1.6,4.1,0.0,0.0,,,,,
2016-03-14,2.9,-2.3,7.9,0.0,0.0,,,,,
2016-03-15,5.2,2.4,8.8,0.0,0.0,,,,,
2016-03-16,4.8,0.4,10.2,0.0,0.0,,,,,
2016-03-17,4.5,-2.3,12.0,0.0,0.0,,,,,
2016-03-18,5.3,3.7,7.7,0.0,0.0,,,,,
2016-03-19,4.7,-0.5,7.7,0.3,0.0,,,,,
2016-03-20,6.2,3.6,9.1,0.6,0.0,,,,,
2016-03-21,6.7,5.2,9.3,3.0,0.0,,,,,
2016-03-22,6.2,4.4,9.2,1.8,0.0,,,,,
2016-03-23,6.1,1.8,10.3,0.0,0.0,,,,,
2016-03-24,5.1,-1.3,10.8,0.8,0.0,,,,,
2016-03-25,6.9,4.8,8.5,2.6,0.0,,,,,
2016-03-26,8.8,3.6,14.8,0.0,0.0,,,,,
2016-03-27,8.7,6.3,11.0,2.9,0.0,,,,,
2016-03-28,8.4,4.9,12.9,0.5,0.0,,,,,
2016-03-29,6.6,3.4,10.6,5.6,0.0,,,,,
2016-03-30,6.3,3.0,11.0,3.0,0.0,,,,,
2016-03-31,6.4,1.7,10.4,0.0,0.0,,,,,
2016-04-01,6.0,-0.1,11.3,0.0,0.0,,,,,
2016-04-02,9.3,2.7,16.0,0.0,0.0,,,,,
2016-04-03,12.8,7.1,20.6,0.7,0.0,,,,,
2016-04-04,14.2,9.1,21.9,0.1,0.0,,,,,
2016-04-05,10.4,7.7,13.2,6.4,0.0,,,,,
2016-04-06,9.5,5.5,13.6,2.1,0.0,,,,,
2016-04-07,7.0,4.4,11.7,2.7,0.0,,,,,
2016-04-08,6.8,3.2,12.1,1.9,0.0,,,,,
2016-04-09,8.3,-0.2,14.2,0.0,0.0,,,,,
2016-04-10,10.3,6.2,15.6,0.0,0.0,,,,,
2016-04-11,9.2,2.9,14.7,0.1,0.0,,,,,
2016-04-12,10.7,7.4,16.2,0.0,0.0,,,,,
2016-04-13,10.2,6.5,14.7,5.8,0.0,,,,,
2016-04-14,9.7,5.8,14.9,2.5,0.0,,,,,
2016-04-15,8.7,5.0,11.6,5.4,0.0,,,,,
2016-04-16,9.9,4.1,14.7,0.5,0.0,,,,,
2016-04-17,6.8,2.5,11.8,0.2,0.0,,,,,
2016-04-18,7.2,2.0,10.9,1.6,0.0,,,,,
2016-04-19,8.2,6.6,11.6,0.2,0.0,,,,,
2016-04-20,7.6,3.3,11.6,0.0,0.0,,,,,
2016-04-21,7.2,0.4,13.6,0.0,0.0,,,,,
2016-04-22,6.6,2.6,11.0,0.0,0.0,,,,,
2016-04-23,5.1,1.3,9.8,5.3,0.0,,,,,
2016-04-24,2.4,-0.2,7.7,5.8,0.0,,,,,
2016-04-25,2.2,-0.1,4.5,14.4,0.0,,,,,
2016-04-26,3.3,0.4,7.4,5.7,0.0,,,,,
2016-04-27,3.9,0.7,7.9,11.1,0.0,,,,,
2016-04-28,5.9,1.9,11.1,0.4,0.0,,,,,
2016-04-29,6.7,1.4,12.6,2.4,0.0,,,,,
2016-04-30,7.2,4.2,9.6,2.4,0.0,,,,,
2016-05-01,9.1,3.5,15.4,0.0,,,,,,
2016-05-02,12.6,3.0,20.9,0.0,,,,,,
2016-05-03,9.8,3.6,13.5,1.4,,,,,,
2016-05-04,9.4,2.6,15.2,0.0,,,,,,
2016-05-05,11.3,1.9,17.7,0.0,,,,,,
2016-05-06,15.8,6.3,23.4,0.0,,,,,,
2016-05-07,18.4,11.8,25.2,0.0,,,,,,
2016-05-08,18.3,11.1,24.0,0.0,,,,,,
2016-05-09,18.5,9.2,25.4,0.0,,,,,,
2016-05-10,18.0,9.9,23.9,0.0,,,,,,
2016-05-11,18.7,11.6,25.0,0.0,,,,,,
2016-05-12,16.2,9.4,22.9,0.0,,,,,,
2016-05-13,13.8,7.4,21.6,0.0,,,,,,
2016-05-14,8.6,5.5,13.1,3.5,,,,,,
2016-05-15,8.4,4.9,13.6,2.9,,,,,,
2016-05-16,8.6,5.0,13.6,0.7,,,,,,
2016-05-17,9.3,5.4,12.9,1.2,,,,,,
2016-05-18,13.2,5.3,20.1,0.0,,,,,,
2016-05-19,16.8,9.0,23.9,0.0,,,,,,
2016-05-20,14.1,12.1,17.5,0.2,,,,,,
2016-05-21,17.8,12.1,23.8,0.0,,,,,,
2016-05-22,19.4,13.1,29.0,15.3,,,,,,
2016-05-23,17.1,12.8,22.6,1.0,,,,,,
2016-05-24,12.2,10.7,14.8,0.9,,,,,,
2016-05-25,12.5,10.6,14.3,0.2,,,,,,
2016-05-26,13.2,12.2,14.4,0.0,,,,,,
2016-05-27,14.9,11.0,19.6,0.0,,,,,,
2016-05-28,16.6,8.9,23.1,0.0,,,,,,
2016-05-29,15.5,12.4,19.8,6.5,,,,,,
2016-05-30,20.1,14.4,27.2,0.9,,,,,,
2016-05-31,19.4,16.2,26.1,3.4,,,,,,
2016-06-01,20.3,14.4,25.8,0.0,,,,,,
2016-06-02,18.2,14.3,24.1,14.1,,,,,,
2016-06-03,20.3,14.5,27.0,0.0,,,,,,
2016-06-04,21.1,13.7,27.6,0.0,,,,,,
2016-06-05,21.0,13.3,28.2,0.0,,,,,,
2016-06-06,20.9,15.7,26.8,0.0,,,,,,
2016-06-07,19.8,12.3,27.7,0.0,,,,,,
2016-06-08,14.6,11.5,18.1,0.0,,,,,,
2016-06-09,15.9,9.4,22.3,0.0,,,,,,
2016-06-10,13.7,8.5,19.0,0.0,,,,,,
2016-06-11,15.3,7.7,21.6,1.5,,,,,,
2016-06-12,13.1,11.2,15.0,2.4,,,,,,
2016-06-13,15.1,12.2,19.5,5.0,,,,,,
2016-06-14,15.4,12.7,20.8,9.8,,,,,,
2016-06-15,15.7,10.4,22.0,0.7,,,,,,
